yyyy,public,all_stock,horz,domestic,relsize,bidder_mtb,bidder_lev,bidder_tang,bidder_cash,bidder_rd,rate,post,lbidder_size,med_mtb_sect
1997,0,0,0,1,.63,2.5926909,0,.53357512,.052769788,.61373013,.0722,0,2.3025851,3.4647391
1997,0,1,0,1,.20525253,6.9597883,.10534196,.34099782,.65386879,1.6063846,.073100001,0,4.59512,3.4647391
1997,1,0,0,1,.2274216,1.3826296,.14872764,.80866081,.018180514,.022705246,.071500003,0,6.3526292,3.4647391
1998,1,0,1,1,.38833332,1.4735224,.15487279,.18257333,.27486792,.016874043,.063699998,0,4.1896548,2.8811114
1998,0,1,0,1,.11506172,4.6672821,.1408295,.53916776,.1119772,.10258275,.067199998,0,6.0038872,2.8811114
1998,1,1,1,1,1.4400001,1.7795203,0,1.6741102,.24677122,3.0530443,.062199999,0,.69314718,2.8811114
1998,0,1,1,1,.034710146,1.4221615,.18652609,.1988869,.15809268,0,.062199999,0,5.6204009,2.8811114
1998,1,1,1,1,.06934797,4.0273852,.0031590201,.17971976,.10972064,.023914509,.064099997,0,8.4138308,2.8811114
1998,0,1,0,1,.75810808,2.2348073,.007440927,.16558152,.1002226,.13155392,.067199998,0,5.220356,2.8811114
1998,0,1,0,0,.012446043,5.0844507,.018307015,.1220578,.27983579,.12311716,.064000003,0,4.934474,2.8811114
1998,1,1,1,1,.090434782,1.8727044,.063487954,.096817516,.26628053,.26530975,.062399998,0,4.5217886,2.8811114
1998,0,1,0,1,.030215826,1.6107867,.0078561092,.12907086,.17160484,.21640207,.0669,0,4.934474,2.8811114
1998,0,0,0,0,.15014327,2.3436542,.32798705,.27251837,.0032611811,.018990178,.065200001,0,5.855072,2.8811114
1998,1,0,0,1,.80393082,2.7085674,.1737868,.86603069,.0070510162,.02198258,.065200001,0,8.2542686,2.8811114
1998,1,1,1,1,.050399374,3.4371898,0,.26696336,.12238942,.054589015,.065499999,0,8.2508812,2.8811114
1998,1,0,1,1,2.1548436,1.9455266,.2212957,.088518284,.055163566,0,.065499999,0,7.8709297,2.8811114
1998,1,0,0,1,.068378709,2.9396667,.18368293,.4363282,.012437349,.15064043,.065300003,0,10.407017,2.8811114
1998,1,1,1,1,.09994413,3.3994255,.35798648,.25757074,.18303734,.026125828,.065200001,0,5.187386,2.8811114
1998,0,1,0,1,.02852281,4.769618,.58511943,.13087483,.023516845,.0063913991,.064000003,0,7.2305632,2.8811114
1998,0,0,1,1,.84158415,1.192765,.5144521,.12140062,.069718607,.0026560889,.065499999,0,4.6151204,2.8811114
1998,1,0,0,1,.24545103,3.081542,.20372058,.37632293,.036374278,.0181749,.064099997,0,9.0190592,2.8811114
1998,1,0,0,1,.016895045,2.0726073,.20073105,.79177248,.0039650579,.02769345,.065200001,0,7.6294899,2.8811114
1998,0,0,1,1,1.7092485,1.3007878,.010147304,.64707005,.030485841,.032652941,.062399998,0,3.6361773,2.8811114
1998,0,1,0,1,.039473683,3.9065449,.15625,.29976398,.16357589,.30636954,.067199998,0,5.4293456,2.8811114
1998,0,0,0,1,.030667972,2.3229005,.13806996,1.2641237,.023380375,.060407061,.065300003,0,11.347803,2.8811114
1998,1,0,0,1,.074552692,2.0661223,.13051282,1.1517949,.01025641,.051538464,.062399998,0,8.7036724,2.8811114
1998,1,0,0,1,.03391394,4.5543699,.052486833,.44021815,.12832704,.099752948,.065200001,0,11.540881,2.8811114
1999,0,0,1,1,.25877419,4.6882429,.047849327,.2828055,.19492419,.76871616,.064000003,0,5.0434251,3.2878962
1999,0,1,0,0,.19992307,3.6851802,.18222512,.16063073,.36800432,.35133615,.072300002,0,4.8675346,3.2878962
1999,1,0,0,0,1.222472,1.4864187,.43511671,.82365042,.088571288,0,.066399999,0,5.1817837,3.2878962
1999,1,1,0,0,.34022561,1.8575093,.044077922,.20021109,.27140838,.27031717,.072300002,0,4.0623121,3.2878962
1999,1,1,0,1,.041445114,4.7824683,.048414789,.38243484,.073518753,.092823625,.074000001,0,11.709939,3.2878962
1999,1,1,1,1,.29015151,9.9503613,0,.1905219,.43520436,.53104633,.064000003,0,4.882802,3.2878962
1999,1,0,0,1,.34021673,1.4027382,.16882794,1.5027431,.017955111,.018703243,.071900003,0,6.3345733,3.2878962
1999,1,0,0,1,.47354165,1.0558492,.053758126,.55923277,.12587918,.078641221,.071900003,0,3.871201,3.2878962
1999,1,0,0,1,.34761006,2.3365464,.19343293,.20229144,.148699,.44841787,.071900003,0,5.0689044,3.2878962
1999,1,1,1,1,.21960442,3.7030814,.09624584,.24306659,.53608006,.44267583,.073600002,0,7.8743587,3.2878962
1999,1,0,0,1,.28000161,1.4864187,.43511671,.82365042,.088571288,0,.064000003,0,5.3301215,3.2878962
1999,0,1,0,1,.66258067,1.9915537,.14695913,.54097706,.46879363,.099793948,.074000001,0,4.1271343,3.2878962
1999,0,1,0,1,.23143435,3.4575853,.13312595,.22326331,.042702809,.22701591,.066199996,0,6.2045579,3.2878962
1999,1,1,0,1,.058389515,2.9476113,.039012328,.084244445,.23136124,.2664918,.073899999,0,5.5872488,3.2878962
1999,0,1,0,0,.017954297,3.484472,.043357633,.43674037,.10926478,.073285915,.073600002,0,6.8232861,3.2878962
1999,1,1,1,1,.59576213,9.3564634,.028794667,.37394822,.084799476,.12452191,.075500004,0,11.916188,3.2878962
1999,1,1,0,1,.026446447,3.2486908,.049262997,.55915439,.083107062,.1162723,.071900003,0,10.084808,3.2878962
1999,1,0,0,0,1.1521277,1.5819602,.35398471,.29694459,.0021771039,.0056977929,.066399999,0,3.8501475,3.2878962
1999,1,1,0,0,.52372092,2.0727043,.00066512899,.1914531,.49086487,.37116253,.075500004,0,4.4543471,3.2878962
1999,1,0,0,1,.39749464,1.5292293,.1699958,1.0253881,.0051615611,.04851028,.073899999,0,10.289192,3.2878962
1999,1,1,0,1,.63246244,4.2704329,.001858945,.09191706,.10722777,.24862313,.066399999,0,7.194437,3.2878962
1999,1,1,0,1,.064322785,8.1012545,.2355998,.24528489,.10749604,.072992183,.075500004,0,8.7814016,3.2878962
1999,1,0,0,1,1.0291383,1.9760302,.11211623,1.2256031,.0043859649,.056743421,.064000003,0,8.5035,3.2878962
1999,0,0,0,1,.47348788,2.404995,.45628795,.21570122,.030587876,.024735373,.066199996,0,6.8554087,3.2878962
1999,1,1,0,1,.92488605,2.5200191,.38199574,.31644797,.0054317969,.10009155,.077800006,0,10.262455,3.2878962
1999,1,0,1,1,.11902127,1.2733065,.28063309,1.4625596,.0049353298,.031484004,.069299996,0,8.1411896,3.2878962
1999,1,1,1,1,.036161229,7.3006024,.136535,.48368469,.098725975,.095031738,.064000003,0,11.014242,3.2878962
1999,0,1,0,1,.046349205,3.484472,.043357633,.43674037,.10926478,.073285915,.075500004,0,6.5410299,3.2878962
1999,1,0,0,1,9.8855171,2.1947594,.11664417,.90118331,.027480798,.07138779,.066399999,0,6.6631327,3.2878962
2000,0,1,0,1,.08262147,4.1224098,.03703855,.092351623,.2669386,1.4945135,.076499999,0,6.7855878,3.2210333
2000,0,1,0,1,.12618421,11.179288,.15381244,.80988896,.29951796,1.0437481,.076200001,0,6.2766433,3.2210333
2000,0,1,0,0,.021592921,13.247211,.050291352,.27936697,.38309497,.64067674,.076200001,0,7.2923369,3.2210333
2000,1,1,0,1,.21409176,.32352075,.059960779,.15036339,.056192402,.19833115,.075500004,0,7.6563373,3.2210333
2000,0,1,0,1,.0821606,39.813293,.74676675,.33958063,.4717944,.60759574,.076499999,0,7.7898684,3.2210333
2000,0,0,1,1,.098717943,1.2991737,.0026076939,.23232186,.074437819,.054185856,.076799996,0,3.6635616,3.2210333
2000,0,0,0,0,.10781671,3.8506858,.49974427,.34770244,.14739469,.32615098,.071500003,0,7.52564,3.2210333
2000,1,0,0,0,.35258454,1.02816,.10111916,1.154312,.015931534,.023304805,.075500004,0,6.025866,3.2210333
2000,1,1,1,1,.84541583,3.7625542,.12355104,.30157873,.0084342556,.86071581,.074499995,0,6.9177055,3.2210333
2000,0,1,0,1,.43712503,6.455193,.034923162,.29852554,.095216669,.36117265,.076799996,0,5.0751739,3.2210333
2000,0,0,0,0,.099152379,3.7121887,.10656983,.60358548,.030106952,.022058127,.071500003,0,8.4427586,3.2210333
2000,1,0,1,1,.069841459,3.4245818,.039433554,.21205774,.14798665,.10318131,.076200001,0,9.2132359,3.2210333
2000,1,0,1,1,.21723092,2.6599207,.10391173,.15444517,.070934489,.034245003,.076700002,0,8.3471165,3.2210333
2000,1,0,1,1,.10416947,2.9887753,.19478802,.38656944,.067536548,.069839373,.075500004,0,9.2204885,3.2210333
2000,1,0,1,1,.096167892,1.3117431,.23893385,1.3993336,.029509757,.029668411,.076700002,0,8.207674,3.2210333
2000,1,0,0,1,.99638158,8.5151834,.0053193062,.11909048,.75414628,.071556099,.075500004,0,7.2950563,3.2210333
2000,1,0,1,1,.63197041,1.8137004,.26908132,.48590824,.029880619,.039695874,.076499999,0,7.3209066,3.2210333
2000,1,0,1,1,.10296068,1.1979187,.32541987,.1284803,.072023623,0,.076799996,0,6.7019606,3.2210333
2000,0,0,0,0,.020009793,1.8436824,.1969489,.95203733,.019843915,.033373859,.074499995,0,9.8730288,3.2210333
2000,0,1,1,1,.027250813,2.6599207,.10391173,.15444517,.070934489,.034245003,.074499995,0,8.8190737,3.2210333
2001,0,1,0,1,.090126581,3.3988912,.043224405,.16535161,.10228558,.20292003,.069699995,1,5.0625949,3.0499141
2001,1,1,0,1,.25159329,6.0142679,.4493745,.091532849,.41673943,.1098759,.072899997,0,7.6975756,3.0499141
2001,0,0,1,1,.029850746,2.1810949,.24752752,.74548817,.031891059,.020946998,.069699995,1,6.7696419,3.0499141
2001,0,0,0,1,.011934293,2.5856314,.074827835,.67034972,.023045069,0,.069799997,0,8.0006847,3.0499141
2001,1,1,1,1,.39317229,7.5000963,.06915088,.082190625,.091662884,.14831765,.065499999,1,8.7237196,3.0499141
2001,1,1,1,1,.083002411,5.065238,.065036237,.35912007,.10890457,.095143832,.071999997,0,11.800905,3.0499141
2001,0,0,0,1,.21380953,3.8493938,.048168268,.38673097,.57587171,.1242942,.071000002,0,5.8777356,3.0499141
2001,1,1,0,1,.17262399,3.5411708,.038923647,.17657164,.095415637,.42248455,.067699999,1,6.4377518,3.0499141
2001,0,1,0,0,.11769231,6.2952704,0,.037925281,.14727603,.16462822,.071800001,0,5.8230457,3.0499141
2001,1,1,1,1,.18509336,10.174752,.009532325,.11255097,.084418945,.065862954,.065499999,1,9.1047573,3.0499141
2001,0,0,0,1,.044312976,2.5445547,.025088614,.085853346,.71776652,.20192374,.070199996,1,5.5683446,3.0499141
2001,1,0,1,1,.10196643,2.3591242,.044193558,.71777004,.047347423,.042497016,.072899997,0,6.7262335,3.0499141
2001,0,1,0,1,.066572666,3.6955726,.0083101867,.091461897,.1713285,.1433983,.0713,0,6.1333981,3.0499141
2001,0,0,0,1,.041093174,10.87271,0,.13235392,.27104753,.081746697,.067699999,1,9.3411932,3.0499141
2002,0,0,0,1,.04316726,2.9389033,.028308116,.21608436,.56270516,.41295737,.067600004,1,5.6383548,2.1129298
2002,0,1,0,1,.024586467,6.9379544,.033222027,.072721213,.13317344,.19111989,.062100001,1,7.192934,2.1129298
2002,1,1,0,1,.22345297,1.352819,.27003527,1.4093183,.1351817,.004265442,.066300005,1,6.694562,2.1129298
2002,1,0,0,1,.062023636,7.4442396,.31503952,.1649853,.20425498,.23346284,.061700001,1,8.9267836,2.1129298
2002,1,1,0,1,.23726821,4.170547,.023054402,.27243891,.072917335,.33135247,.068099998,1,6.403574,2.1129298
2002,0,0,0,0,.029226804,4.170547,.023054402,.27243891,.072917335,.33135247,.065099999,1,6.3664703,2.1129298
2002,0,0,0,1,.16280702,7.2353916,0,.46637103,.36471567,.22445807,.067600004,1,6.3456364,2.1129298
2002,1,1,1,0,.88969278,6.9419875,.014201451,.13160388,.44342759,.46129256,.063699998,1,5.6801724,2.1129298
2002,1,1,0,1,1.5525,4.3489566,.15607458,.85054129,.30896652,.83966517,.062100001,1,3.583519,2.1129298
2002,1,1,1,1,.26436785,6.9215245,.066636018,.39710876,.026460297,.12379639,.063699998,1,12.324398,2.1129298
2002,0,1,0,1,.89714289,1.059552,0,.40809354,.69281304,.24228092,.068099998,1,1.9459101,2.1129298
2002,1,0,0,1,.022236208,1.6040809,.25291389,.060595106,.32926291,.01430145,.063100003,1,7.5614023,2.1129298
2002,1,1,1,1,.13252747,1.2408582,.20571057,.08971142,.18675311,.065100104,.063200004,1,5.2040067,2.1129298
2002,0,1,1,1,.10129333,1.7208357,.005842858,.27863768,.73636669,.42620829,.067600004,1,4.2095942,2.1129298
2002,0,1,0,1,.080204777,2.9389033,.028308116,.21608436,.56270516,.41295737,.068099998,1,5.6801724,2.1129298
2003,1,1,0,1,1.1211112,2.7384088,.19047773,.45700499,.14788483,.78340036,.052199997,1,3.583519,3.4898014
2003,0,0,0,1,.094948448,1.0925853,.24254918,.15774041,.085725628,.040551119,.058800001,1,5.6733232,3.4898014
2003,1,0,1,0,.12143929,2.6719947,.14084648,.25489572,.083757155,.12531415,.049699999,1,8.8889332,3.4898014
2003,1,0,0,1,.14538196,.96979457,.25721443,.068883881,.20566884,.012886592,.055399999,1,8.1516218,3.4898014
2003,0,0,1,1,1.0371,1.0120984,.23774014,.48769078,.21609841,.41304579,.056199998,1,4.6051702,3.4898014
2003,1,0,1,1,.088192187,1.411912,.27634171,.12095626,.26349983,.40135464,.058899999,1,6.4199948,3.4898014
2003,0,0,0,1,.31257731,.80338782,.047215655,.61166674,.27766252,.21635799,.058800001,1,4.5747108,3.4898014
2003,1,0,1,1,.013672616,4.3713908,.049856987,.35294408,.071358122,.10222901,.058899999,1,12.043065,3.4898014
2003,0,0,0,1,.050000001,1.6276577,0,.73794049,.086534396,.052758817,.056999996,1,6.253829,3.4898014
2003,1,0,1,1,.19752996,2.208699,.50968093,.072932169,.28778633,.049894322,.0572,1,7.858254,3.4898014
2003,1,1,1,0,.67794287,2.0537508,.64093584,.15638185,.096080951,.31458935,.054899998,1,5.857933,3.4898014
2003,1,0,0,1,.063306183,2.0582712,.16874903,.29816067,.10478792,.064695127,.0572,1,9.1798811,3.4898014
2003,0,1,0,1,.043469884,1.2970885,.22070497,.13327752,.40083978,.080769777,.058899999,1,6.7214255,3.4898014
2003,1,0,1,1,.57949275,2.5109737,.016963782,.13208525,.17674659,.48532736,.058899999,1,4.9272537,3.4898014
2003,0,0,1,0,.05931389,1.5152198,.000204012,.40390238,.067219421,.029440535,.058899999,1,5.4639692,3.4898014
2003,1,1,1,1,.33500001,.88213968,.088738613,.50069004,.32684043,.47198454,.055399999,1,4.1588831,3.4898014
2003,0,0,1,1,.014810426,2.7081933,.0096067162,.28788215,.26183897,.015228573,.058800001,1,7.4312997,3.4898014
2003,0,0,1,1,.12,1.6966959,.21464945,.61554062,.018607887,.0079494324,.049699999,1,4.4998097,3.4898014
2004,0,0,0,1,.026609899,6.6118088,.09602531,.02870149,.5699715,.2450677,.0546,1,7.5384951,3.621352
2004,0,0,1,0,.022983702,5.2253504,.50549448,.051164106,.33797655,.15505424,.055199999,1,8.4734507,3.621352
2004,0,0,1,1,.13238637,1.6250659,0,.021574715,.64837134,.069235854,.060399998,1,5.5759492,3.621352
2004,0,0,1,1,.047343504,6.6118088,.09602531,.02870149,.5699715,.2450677,.0546,1,7.5501351,3.621352
2004,1,0,0,1,.79726046,1.2411426,.54382288,.45578408,.05738242,.0048473729,.057300001,1,8.0690289,3.621352
2004,0,0,1,1,.3888889,4.6334052,.16835326,.40271389,.12097516,.60579574,.0546,1,2.8903718,3.621352
2004,0,0,0,1,1.1811296,1.3729242,.19910561,1.009413,.13319099,.048344348,.060399998,1,7.3511581,3.621352
2004,0,0,1,1,.039662521,1.9534754,.28291979,.22619161,.31254855,.35669127,.054699998,1,6.3332796,3.621352
2004,0,1,1,0,.68470591,7.4368348,.39411288,.049291641,.67452103,.80298024,.053600002,1,4.7791233,3.621352
2004,0,0,1,1,.011229509,1.2994065,.2993876,.14386879,.04559638,.045124158,.058200002,1,5.9026332,3.621352
2004,1,1,0,1,.084159985,2.6254609,.2828137,.31182382,.058501821,.098561943,.053300001,1,9.4315624,3.621352
2004,1,0,0,0,.6061973,2.0045619,0,.66635871,.14570089,.036205102,.054699998,1,7.2930179,3.621352
2004,0,0,0,0,.015244216,1.2994065,.2993876,.14386879,.04559638,.045124158,.058200002,1,5.9635792,3.621352
2004,0,1,1,1,2.4530644,3.2152903,0,.34400138,.2464263,1.0711268,.058200002,1,4.1271343,3.621352
2004,0,0,0,1,.037543859,1.5040683,.34626955,.30016273,.076877557,.014990877,.0546,1,7.5983992,3.621352
2005,0,0,0,1,.11698744,1.4371699,.33552596,.17437164,.029486036,.056230411,.054000001,1,6.1696105,3.3128333
2005,1,0,0,1,.032012504,1.4261137,.36577046,.091115519,.054891426,.020430868,.050900001,1,8.3705473,3.3128333
2005,0,0,0,1,.056050994,2.6017883,.0084841233,.2605744,.19753268,0,.0513,1,6.8888264,3.3128333
2005,0,0,1,1,.074622564,1.8191955,.32990339,.29542696,.12203788,.044085667,.054000001,1,8.2005625,3.3128333
2005,1,1,1,1,.6825,2.2341733,.049277063,.22413529,.10654984,.068640471,.0506,1,4.2195077,3.3128333
2005,0,0,0,1,.35324323,3.6942625,0,.17411938,.5183484,.26705411,.052900001,1,4.7095304,3.3128333
2005,1,0,0,1,.049524568,2.6608467,.13361917,.29785445,.079117596,.10648825,.049600001,1,9.5755386,3.3128333
2005,0,0,0,1,.048489667,1.5021249,.49330723,.0067895032,.0053521972,0,.0535,1,6.4441314,3.3128333
2005,1,1,0,1,.29627118,6.1510406,0,.039633241,.44600609,.18881184,.0506,1,6.4754329,3.3128333
2005,1,0,1,1,.18804424,5.2979555,.59626663,.011850986,.023142768,.334014,.050900001,1,7.2772479,3.3128333
2005,0,0,1,1,.15254237,2.1452634,.52115911,.27360854,.14626037,.068511538,.054000001,1,7.6610565,3.3128333
2005,1,0,0,1,.024984147,2.6705065,.27931285,.2885071,.04304349,.1792445,.0513,1,7.3632798,3.3128333
2005,1,1,0,1,1.8055556,1.9463235,.001459543,.03886034,.13160215,.47888982,.0535,1,4.2766662,3.3128333
2005,0,0,0,0,.029298281,1.2851381,.19563636,.68909091,.06781818,.014,.052900001,1,6.302815,3.3128333
2005,1,0,1,1,.41838586,7.5062766,.38656905,.20535064,.21801978,.36900076,.0513,1,7.7613192,3.3128333
2005,0,1,0,1,1.3127477,7.2407465,0,.43569681,.0030910741,.069208987,.0537,1,8.0452681,3.3128333
2005,1,0,0,1,.074738413,1.8616916,.52635956,.13203597,.23532893,.17694297,.049600001,1,7.8920784,3.3128333
2005,0,1,0,1,.047863249,1.4371699,.33552596,.17437164,.029486036,.056230411,.054000001,1,6.1484685,3.3128333
2005,1,1,0,1,.39297745,3.1289361,.2200603,.44355631,.095866635,.031587437,.051999997,1,11.847396,3.3128333
2005,0,0,0,1,.10376973,1.4822693,.11730685,.5024007,.11316019,.055761676,.051999997,1,9.5953302,3.3128333
2005,1,1,1,1,.13311829,2.2341733,.049277063,.22413529,.10654984,.068640471,.0535,1,4.5325994,3.3128333
2005,0,0,0,0,5,1.1743877,.04816287,.18691437,.24993256,.35426146,.052900001,1,1.7917595,3.3128333
2006,1,0,0,1,.039959259,3.0706792,.23447162,.53440082,.12231904,.12308387,.053300001,1,11.040375,3.2850194
2006,0,1,1,1,.58437502,1.6234175,0,.05578918,.7873677,1.2719373,.059499998,1,2.7725887,3.2850194
2006,1,0,0,0,.033261228,2.9189816,.11857363,.27260441,.042443048,.077317551,.055100001,1,9.8074169,3.2850194
2006,1,0,1,1,.44810125,3.2613964,.63982368,.019798988,.75621831,.27189842,.054000001,1,5.9788857,3.2850194
2006,1,0,0,0,1.5534945,1.6778619,.22912064,1.0360906,.014284387,0,.058499999,1,6.9007306,3.2850194
2006,0,0,1,1,.038349643,4.7321129,0,.17149822,.23045221,.13155514,.054000001,1,9.6240377,3.2850194
2006,0,0,1,1,.016017428,1.9832921,.0051923362,.1660289,.067906253,.089360073,.058899999,1,9.6555386,3.2850194
2006,0,0,0,1,.48731706,.85880327,0,.1094895,.21001817,.16660203,.058400001,1,3.713572,3.2850194
2006,1,0,1,0,.36344677,3.0035589,.24927919,.78195757,.18665329,.049775884,.055100001,1,8.6009827,3.2850194
2006,0,0,0,1,.017741935,2.1892219,.11275343,.25074187,.020489298,.033843018,.055300001,1,5.2257466,3.2850194
2006,1,0,0,1,.010482517,8.4092178,.17148635,.36692026,.10089102,.094749115,.053200003,1,11.384114,3.2850194
2006,1,0,1,1,.52377355,1.3913723,.19088595,.23291861,.15176818,.04066937,.058400001,1,8.1772346,3.2850194
2006,1,0,0,1,.085498057,6.6153989,.06392359,.099141464,.18804213,.073771514,.053300001,1,10.272703,3.2850194
2006,1,0,1,1,.012486684,2.1481655,.11429387,.52877414,.21373908,.08580514,.053300001,1,11.415081,3.2850194
2006,1,0,0,1,.13739434,2.0878451,.13782021,.4811419,.049626619,.080725968,.055100001,1,9.3479261,3.2850194
2006,1,0,0,0,.02485059,1.3218615,.32811698,.15075724,.043315817,.039172564,.053200003,1,7.2717037,3.2850194
2006,0,1,0,1,.036289755,9.1774483,0,.024468716,.61954957,.36753872,.059499998,1,5.6454468,3.2850194
2006,0,0,1,1,.19571428,4.4372582,0,.19905034,.099477924,.13200727,.0535,1,5.1647859,3.2850194
2007,1,0,1,1,.019428652,2.4651864,.11261046,.32067093,.068440706,.16726735,.0579,1,9.7690983,3.0569992
2007,0,0,1,1,.18181819,.86846596,.11540293,.43448719,.018369963,.016318681,.057300001,1,3.7841897,3.0569992
2007,0,0,0,1,.10970114,3.5942032,.54369467,.66095132,.053097345,.027378319,.054400001,1,9.0397892,3.0569992
2007,1,1,1,0,.033138815,1.740011,.17949273,.1254666,.065487102,.04942663,.053300001,1,8.4171515,3.0569992
2007,0,0,0,1,.2797744,3.1763141,.74676675,.17606342,.036395732,.13075267,.054400001,1,7.123673,3.0569992
2007,1,0,0,1,.027759939,3.1904056,.12604932,.52455634,.10952456,.016586093,.057399999,1,9.2436781,3.0569992
2007,1,1,0,1,.18996747,1.740011,.17949273,.1254666,.065487102,.04942663,.057300001,1,7.5202346,3.0569992
2007,1,0,0,1,.84406656,1.740011,.17949273,.1254666,.065487102,.04942663,.054699998,1,7.5616417,3.0569992
2007,1,0,1,1,.33566159,1.4079535,.15410937,1.1572869,.12208983,.0027497711,.0579,1,7.1284962,3.0569992
2007,0,0,0,1,.25735295,4.5001106,.74676675,.34763947,.1682266,.6088528,.0579,1,4.9126549,3.0569992
2007,0,0,1,1,.13069445,4.3075886,.51902449,.1408793,.44748288,.26168489,.056599997,1,6.9157233,3.0569992
2007,0,0,0,0,.023002421,1.3797591,.054279748,.67858386,.071677104,.015831593,.0579,1,6.7165947,3.0569992
2007,1,0,1,1,.11908576,7.6499481,.15442809,.069949061,.52614218,.094532438,.054899998,1,10.203407,3.0569992
2007,1,1,1,1,.56947714,2.238498,.26293996,.40404305,0,.00082693802,.054899998,1,7.0942349,3.0569992
2007,1,1,0,1,.07470686,1.740011,.17949273,.1254666,.065487102,.04942663,.057399999,1,7.785305,3.0569992
2007,1,1,1,1,.87667704,1.4914982,.026200235,.50000769,.11947646,.041623011,.054899998,1,5.7745514,3.0569992
2007,0,0,0,1,.11615384,1.740011,.17949273,.1254666,.065487102,.04942663,.054400001,1,7.8632669,3.0569992
2007,1,0,1,1,.01642178,1.740011,.17949273,.1254666,.065487102,.04942663,.057399999,1,7.7467327,3.0569992
2007,0,0,1,1,.21454546,1.7693647,.25423515,.024820128,.076712906,.02811332,.054699998,1,6.7153835,3.0569992
